03/08/2015 09:08:12 AM |              505058 (+63)                             504159 (+63)
03/08/2015 09:13:13 AM |              505121 (+63)                             504222 (+63)
03/08/2015 09:18:13 AM |              505184 (+63)                             504285 (+63)
03/08/2015 09:23:13 AM |              505247 (+63)                             504348 (+63)
03/08/2015 09:28:13 AM |              505310 (+63)                             504411 (+63)
03/08/2015 09:33:13 AM |              505373 (+63)                             504474 (+63)
03/08/2015 09:38:13 AM |              505436 (+63)                             504537 (+63)
03/08/2015 09:43:14 AM |              505499 (+63)                             504600 (+63)
03/08/2015 09:48:14 AM |              505562 (+63)                             504663 (+63)
03/08/2015 09:53:14 AM |              505625 (+63)                             504726 (+63)
03/08/2015 09:58:14 AM |              505688 (+63)                             504789 (+63)
03/08/2015 10:03:14 AM |              505751 (+63)                             504852 (+63)
03/08/2015 10:08:14 AM |              505815 (+64)                             504916 (+64)
03/08/2015 10:13:15 AM |              505881 (+66)                             504982 (+66)
03/08/2015 10:18:15 AM |              505944 (+63)                             505045 (+63)
03/08/2015 10:23:15 AM |              506007 (+63)                             505108 (+63)
03/08/2015 10:28:15 AM |              506070 (+63)                             505171 (+63)
03/08/2015 10:33:15 AM |              506133 (+63)                             505234 (+63)
03/08/2015 10:38:15 AM |              506196 (+63)                             505297 (+63)
03/08/2015 10:43:16 AM |              506259 (+63)                             505360 (+63)
03/08/2015 10:48:16 AM |              506322 (+63)                             505423 (+63)
03/08/2015 10:53:16 AM |              506385 (+63)                             505486 (+63)
03/08/2015 10:58:16 AM |              506448 (+63)                             505549 (+63)
03/08/2015 11:03:16 AM |              506511 (+63)                             505612 (+63)
03/08/2015 11:08:16 AM |              506574 (+63)                             505675 (+63)
03/08/2015 11:13:17 AM |              506637 (+63)                             505738 (+63)
03/08/2015 11:18:17 AM |              506700 (+63)                             505801 (+63)
03/08/2015 11:23:17 AM |              506763 (+63)                             505864 (+63)
03/08/2015 11:28:17 AM |              510443 (+3680)                             509544 (+3680)
03/08/2015 11:33:17 AM |              510507 (+64)                             509608 (+64)
03/08/2015 11:38:17 AM |              510570 (+63)                             509671 (+63)
03/08/2015 11:43:18 AM |              510633 (+63)                             509734 (+63)
03/08/2015 11:48:18 AM |              510696 (+63)                             509797 (+63)
03/08/2015 11:53:18 AM |              510762 (+66)                             509863 (+66)
03/08/2015 11:58:18 AM |              510833 (+71)                             509934 (+71)
03/08/2015 12:03:18 PM |              510898 (+65)                             509999 (+65)
03/08/2015 12:08:18 PM |              510975 (+77)                             510076 (+77)
03/08/2015 12:13:19 PM |              511052 (+77)                             510153 (+77)
03/08/2015 12:18:19 PM |              511115 (+63)                             510216 (+63)
03/08/2015 12:23:19 PM |              511192 (+77)                             510293 (+77)
03/08/2015 12:28:19 PM |              511275 (+83)                             510376 (+83)
03/08/2015 12:33:19 PM |              511344 (+69)                             510445 (+69)
03/08/2015 12:38:19 PM |              511411 (+67)                             510512 (+67)
03/08/2015 12:43:20 PM |              511492 (+81)                             510593 (+81)
03/08/2015 12:48:20 PM |              511557 (+65)                             510658 (+65)
03/08/2015 12:53:20 PM |              511626 (+69)                             510727 (+69)
03/08/2015 12:58:20 PM |              511697 (+71)                             510798 (+71)
03/08/2015 01:03:20 PM |              511762 (+65)                             510863 (+65)
03/08/2015 01:08:21 PM |              511826 (+64)                             510927 (+64)
03/08/2015 01:13:21 PM |              511889 (+63)                             510990 (+63)
03/08/2015 01:18:21 PM |              511952 (+63)                             511053 (+63)
03/08/2015 01:23:21 PM |              512027 (+75)                             511128 (+75)
03/08/2015 01:28:21 PM |              512094 (+67)                             511195 (+67)
03/08/2015 01:33:21 PM |              512159 (+65)                             511260 (+65)
03/08/2015 01:38:21 PM |              512222 (+63)                             511323 (+63)
